scenario,pair_index,pair_type,subject_a,topology_a,sample_name_a,subject_b,topology_b,sample_name_b,gt_distance,latent_distance,raw_chamfer,rigid_registered_chamfer,nicp_correspondence,cpd_registered_chamfer
clean,18,same_subject,id0059,crop,id0059_GTready_crop,id0059,remesh,id0059_GTready_remesh,0.0,0.2840231955051422,0.007160307839512825,0.005720953457057476,0.10728949057171028,nan
clean,19,same_subject,id0059,crop,id0059_GTready_crop,id0059,up60k,id0059_GTready_up60k,0.0,0.26264017820358276,0.010359857231378555,0.006733146496117115,0.12139722242776393,nan
clean,20,same_subject,id0059,down8k,id0059_GTready_down8k,id0059,noisy,id0059_GTready_noisy,0.0,0.11812525987625122,0.0009179033804684877,0.0006890512886457145,0.0868175673261499,nan
clean,21,same_subject,id0059,down8k,id0059_GTready_down8k,id0059,original,id0059_GTready_original,0.0,0.108181893825531,0.0013607311993837357,0.00037121400237083435,0.07452503467686938,nan
clean,22,same_subject,id0059,down8k,id0059_GTready_down8k,id0059,remesh,id0059_GTready_remesh,0.0,0.13618320226669312,0.0020694327540695667,0.0016790232621133327,0.08773964299114481,nan
clean,23,same_subject,id0059,down8k,id0059_GTready_down8k,id0059,up60k,id0059_GTready_up60k,0.0,0.06268125027418137,0.0004132144385948777,0.00033086922485381365,0.08252592906422215,nan
clean,24,same_subject,id0059,noisy,id0059_GTready_noisy,id0059,original,id0059_GTready_original,0.0,0.04844721406698227,0.0001647073368076235,0.0002118809788953513,0.07893708931793396,nan
clean,25,same_subject,id0059,noisy,id0059_GTready_noisy,id0059,remesh,id0059_GTready_remesh,0.0,0.14240247011184692,0.0008145385654643178,0.0005659304442815483,0.0791952418410209,nan
clean,26,same_subject,id0059,noisy,id0059_GTready_noisy,id0059,up60k,id0059_GTready_up60k,0.0,0.11464755237102509,0.0004311066586524248,0.0002113872324116528,0.08764312580791504,nan
clean,27,same_subject,id0059,original,id0059_GTready_original,id0059,remesh,id0059_GTready_remesh,0.0,0.14622703194618225,0.0009016439435072243,0.0010449137771502137,0.08456815099409448,nan
clean,28,same_subject,id0059,original,id0059_GTready_original,id0059,up60k,id0059_GTready_up60k,0.0,0.11029546707868576,0.0006338176317512989,0.00033031622297130525,0.07924852156821491,nan
clean,29,same_subject,id0059,remesh,id0059_GTready_remesh,id0059,up60k,id0059_GTready_up60k,0.0,0.09237562119960785,0.0008103114669211209,0.0008384989341720939,0.08810537527187523,nan
clean,30,same_subject,id0068,crop,id0068_GTready_crop,id0068,down8k,id0068_GTready_down8k,0.0,0.2785932421684265,0.015973135828971863,0.01118451077491045,0.11821392008480697,nan
clean,31,same_subject,id0068,crop,id0068_GTready_crop,id0068,noisy,id0068_GTready_noisy,0.0,0.2803821563720703,0.009402167052030563,0.012944702059030533,0.12516742428199365,nan
clean,32,same_subject,id0068,crop,id0068_GTready_crop,id0068,original,id0068_GTready_original,0.0,0.27003297209739685,0.009785947389900684,0.008177978917956352,0.10690921756348426,nan
clean,33,same_subject,id0068,crop,id0068_GTready_crop,id0068,remesh,id0068_GTready_remesh,0.0,0.32571834325790405,0.00986473262310028,0.011678421869874,0.11136224003735476,nan
clean,34,same_subject,id0068,crop,id0068_GTready_crop,id0068,up60k,id0068_GTready_up60k,0.0,0.2923569083213806,0.013162137940526009,0.04166761040687561,0.15487894704967625,nan
clean,35,same_subject,id0068,down8k,id0068_GTready_down8k,id0068,noisy,id0068_GTready_noisy,0.0,0.12487450987100601,0.0007857744349166751,0.0006873792153783143,0.08166528300840564,nan
clean,36,same_subject,id0068,down8k,id0068_GTready_down8k,id0068,original,id0068_GTready_original,0.0,0.11480553448200226,0.0011382254306226969,0.0004447239334695041,0.08612801013344167,nan
clean,37,same_subject,id0068,down8k,id0068_GTready_down8k,id0068,remesh,id0068_GTready_remesh,0.0,0.13375291228294373,0.0020613379310816526,0.0016816180432215333,0.09484845617267365,nan
clean,38,same_subject,id0068,down8k,id0068_GTready_down8k,id0068,up60k,id0068_GTready_up60k,0.0,0.05909059941768646,0.0004118518263567239,0.000248112715780735,0.0847425440856385,nan
clean,39,same_subject,id0068,noisy,id0068_GTready_noisy,id0068,original,id0068_GTready_original,0.0,0.0560593344271183,0.0001690840581431985,0.0002316738828085363,0.08331474446058285,nan
clean,40,same_subject,id0068,noisy,id0068_GTready_noisy,id0068,remesh,id0068_GTready_remesh,0.0,0.14173579216003418,0.000939259072765708,0.0007655730587430298,0.09084497909940471,nan
clean,41,same_subject,id0068,noisy,id0068_GTready_noisy,id0068,up60k,id0068_GTready_up60k,0.0,0.11653514951467514,0.00042627641232684255,0.00018257040937896818,0.08040928318719624,nan
clean,42,same_subject,id0068,original,id0068_GTready_original,id0068,remesh,id0068_GTready_remesh,0.0,0.146819069981575,0.0010328125208616257,0.000782680232077837,0.08511633721710447,nan
clean,43,same_subject,id0068,original,id0068_GTready_original,id0068,up60k,id0068_GTready_up60k,0.0,0.11375692486763,0.0005740683991461992,0.0001125856870203279,0.08665928676129764,nan
clean,44,same_subject,id0068,remesh,id0068_GTready_remesh,id0068,up60k,id0068_GTready_up60k,0.0,0.08675570040941238,0.0008073721546679735,0.0006280478555709124,0.08729493634611227,nan
clean,45,same_subject,id0084,crop,id0084_GTready_crop,id0084,down8k,id0084_GTready_down8k,0.0,0.20057597756385803,0.012469876557588577,0.008429079316556454,0.10903370297564637,nan
clean,46,same_subject,id0084,crop,id0084_GTready_crop,id0084,noisy,id0084_GTready_noisy,0.0,0.22793471813201904,0.007674411870539188,0.005798643454909325,0.1127951087719884,nan
clean,47,same_subject,id0084,crop,id0084_GTready_crop,id0084,original,id0084_GTready_original,0.0,0.1939312219619751,0.008105691522359848,0.011571453884243965,0.12148322219688075,nan
clean,48,same_subject,id0084,crop,id0084_GTready_crop,id0084,remesh,id0084_GTready_remesh,0.0,0.18936549127101898,0.007302425801753998,0.009837405756115913,0.12156789265407816,nan
clean,49,same_subject,id0084,crop,id0084_GTready_crop,id0084,up60k,id0084_GTready_up60k,0.0,0.19733646512031555,0.01034675631672144,0.008013473823666573,0.12035584666585811,nan
clean,50,same_subject,id0084,down8k,id0084_GTready_down8k,id0084,noisy,id0084_GTready_noisy,0.0,0.17368675768375397,0.000558441155590117,0.00031174413743428886,0.07447888425416804,nan
clean,51,same_subject,id0084,down8k,id0084_GTready_down8k,id0084,original,id0084_GTready_original,0.0,0.12224210053682327,0.0007616603979840875,0.0003906519850715995,0.07833690466097341,nan
clean,52,same_subject,id0084,down8k,id0084_GTready_down8k,id0084,remesh,id0084_GTready_remesh,0.0,0.13512438535690308,0.001708376919850707,0.0017681859899312258,0.0947570420961633,nan
clean,53,same_subject,id0084,down8k,id0084_GTready_down8k,id0084,up60k,id0084_GTready_up60k,0.0,0.060798149555921555,0.0003277055802755058,0.0002992514637298882,0.08402567633220231,nan
clean,54,same_subject,id0084,noisy,id0084_GTready_noisy,id0084,original,id0084_GTready_original,0.0,0.10061326622962952,0.00014939204265829176,0.00017133663641288877,0.07598769126741164,nan
clean,55,same_subject,id0084,noisy,id0084_GTready_noisy,id0084,remesh,id0084_GTready_remesh,0.0,0.14779116213321686,0.0007627393351867795,0.0008795433677732944,0.08838811506371158,nan
clean,56,same_subject,id0084,noisy,id0084_GTready_noisy,id0084,up60k,id0084_GTready_up60k,0.0,0.15141873061656952,0.00030563611653633416,0.0004107287968508899,0.08018879640066502,nan
clean,57,same_subject,id0084,original,id0084_GTready_original,id0084,remesh,id0084_GTready_remesh,0.0,0.12250670045614243,0.0007866928353905678,0.000838505569845438,0.07802685988920488,nan
clean,58,same_subject,id0084,original,id0084_GTready_original,id0084,up60k,id0084_GTready_up60k,0.0,0.10569179058074951,0.0003699019434861839,0.00015096651623025537,0.07726869500093388,nan
clean,59,same_subject,id0084,remesh,id0084_GTready_remesh,id0084,up60k,id0084_GTready_up60k,0.0,0.0948803499341011,0.0007270275382325053,0.000736493500880897,0.0883584493020067,nan
clean,60,same_subject,id0129,crop,id0129_GTready_crop,id0129,down8k,id0129_GTready_down8k,0.0,0.3099325895309448,0.011419110000133514,0.010759251192212105,0.12059509914577968,nan
clean,61,same_subject,id0129,crop,id0129_GTready_crop,id0129,noisy,id0129_GTready_noisy,0.0,0.24494805932044983,0.0052965376526117325,0.004842563532292843,0.09817097762588253,nan
clean,62,same_subject,id0129,crop,id0129_GTready_crop,id0129,original,id0129_GTready_original,0.0,0.2540966868400574,0.005218133330345154,0.005520723760128021,0.10501770770430113,nan
clean,63,same_subject,id0129,crop,id0129_GTready_crop,id0129,remesh,id0129_GTready_remesh,0.0,0.3254859447479248,0.005991646088659763,0.004333170130848885,0.10312364266075122,nan
clean,64,same_subject,id0129,crop,id0129_GTready_crop,id0129,up60k,id0129_GTready_up60k,0.0,0.31957072019577026,0.008670385926961899,0.0069349100813269615,0.11216292010570848,nan
clean,65,same_subject,id0129,down8k,id0129_GTready_down8k,id0129,noisy,id0129_GTready_noisy,0.0,0.1498691886663437,0.001205447013489902,0.0007472260622307658,0.08343431916921103,nan
clean,66,same_subject,id0129,down8k,id0129_GTready_down8k,id0129,original,id0129_GTready_original,0.0,0.15205241739749908,0.0018550141248852015,0.000614453514572233,0.08098358229879135,nan
clean,67,same_subject,id0129,down8k,id0129_GTready_down8k,id0129,remesh,id0129_GTready_remesh,0.0,0.12187498807907104,0.0018958214204758406,0.0023774204310029745,0.09211047996947895,nan
clean,68,same_subject,id0129,down8k,id0129_GTready_down8k,id0129,up60k,id0129_GTready_up60k,0.0,0.06576838344335556,0.000438159448094666,0.0003997799940407276,0.08795550522755208,nan
clean,69,same_subject,id0129,noisy,id0129_GTready_noisy,id0129,original,id0129_GTready_original,0.0,0.07062824815511703,0.00017384448437951505,0.00029132404597476125,0.08339698963066214,nan
clean,70,same_subject,id0129,noisy,id0129_GTready_noisy,id0129,remesh,id0129_GTready_remesh,0.0,0.1688910275697708,0.0007035922026261687,0.0005114789237268269,0.08389803142607202,nan
clean,71,same_subject,id0129,noisy,id0129_GTready_noisy,id0129,up60k,id0129_GTready_up60k,0.0,0.14721541106700897,0.0005306944949552417,0.00022914251894690096,0.08477116023653142,nan
clean,72,same_subject,id0129,original,id0129_GTready_original,id0129,remesh,id0129_GTready_remesh,0.0,0.16644780337810516,0.0008120035054162145,0.0004006071831099689,0.0843110465372776,nan
clean,73,same_subject,id0129,original,id0129_GTready_original,id0129,up60k,id0129_GTready_up60k,0.0,0.14505277574062347,0.0008492914494127035,0.0003254705807194114,0.07807911215496605,nan
clean,74,same_subject,id0129,remesh,id0129_GTready_remesh,id0129,up60k,id0129_GTready_up60k,0.0,0.0810064822435379,0.0006623417139053345,0.000608959177043289,0.08704624437323033,nan
clean,75,same_subject,id0158,crop,id0158_GTready_crop,id0158,down8k,id0158_GTready_down8k,0.0,0.21674922108650208,0.011368119157850742,0.00826543103903532,0.11205395504227607,nan
clean,76,same_subject,id0158,crop,id0158_GTready_crop,id0158,noisy,id0158_GTready_noisy,0.0,0.21372544765472412,0.005132980644702911,0.0036177635192871094,0.12102923110609479,nan
clean,77,same_subject,id0158,crop,id0158_GTready_crop,id0158,original,id0158_GTready_original,0.0,0.20752978324890137,0.005668404512107372,0.0038380841724574566,0.11033705074808417,nan
clean,78,same_subject,id0158,crop,id0158_GTready_crop,id0158,remesh,id0158_GTready_remesh,0.0,0.21792788803577423,0.006504842080175877,0.005849491339176893,0.11495163556949456,nan
clean,79,same_subject,id0158,crop,id0158_GTready_crop,id0158,up60k,id0158_GTready_up60k,0.0,0.21336805820465088,0.008886207826435566,0.004684938583523035,0.11331854001460305,nan
clean,80,same_subject,id0158,down8k,id0158_GTready_down8k,id0158,noisy,id0158_GTready_noisy,0.0,0.1306191235780716,0.001180377439595759,0.0005158755229786038,0.08542121301465647,nan
clean,81,same_subject,id0158,down8k,id0158_GTready_down8k,id0158,original,id0158_GTready_original,0.0,0.12821589410305023,0.0015040845610201359,0.0006072379183024168,0.08771404675903058,nan
clean,82,same_subject,id0158,down8k,id0158_GTready_down8k,id0158,remesh,id0158_GTready_remesh,0.0,0.10549307614564896,0.001807766268029809,0.001466898713260889,0.08905808813906321,nan
clean,83,same_subject,id0158,down8k,id0158_GTready_down8k,id0158,up60k,id0158_GTready_up60k,0.0,0.055932044982910156,0.0004184205608908087,0.0003975612635258585,0.07788159382080595,nan
clean,84,same_subject,id0158,noisy,id0158_GTready_noisy,id0158,original,id0158_GTready_original,0.0,0.04664566367864609,0.00015915828407742083,0.00017968378961086273,0.07915801457558577,nan
clean,85,same_subject,id0158,noisy,id0158_GTready_noisy,id0158,remesh,id0158_GTready_remesh,0.0,0.1445404589176178,0.0008603960741311312,0.0007718460401520133,0.09062584564444437,nan
clean,86,same_subject,id0158,noisy,id0158_GTready_noisy,id0158,up60k,id0158_GTready_up60k,0.0,0.13243567943572998,0.0006209235871210694,0.0002448818413540721,0.08109572386685257,nan
clean,87,same_subject,id0158,original,id0158_GTready_original,id0158,remesh,id0158_GTready_remesh,0.0,0.14511869847774506,0.000985829159617424,0.000432532571721822,0.08532981529320584,nan
clean,88,same_subject,id0158,original,id0158_GTready_original,id0158,up60k,id0158_GTready_up60k,0.0,0.1323942244052887,0.0007629005704075098,0.0001919951755553484,0.08297983332869174,nan
clean,89,same_subject,id0158,remesh,id0158_GTready_remesh,id0158,up60k,id0158_GTready_up60k,0.0,0.06547683477401733,0.0006382858264259994,0.000907176872715354,0.08789523047168443,nan
clean,90,same_subject,id0187,crop,id0187_GTready_crop,id0187,down8k,id0187_GTready_down8k,0.0,0.25579068064689636,0.008948449045419693,0.012450647540390491,0.11465173107969484,nan
clean,91,same_subject,id0187,crop,id0187_GTready_crop,id0187,noisy,id0187_GTready_noisy,0.0,0.22837793827056885,0.004420757293701172,0.003529320005327463,0.09021933531219284,nan
clean,92,same_subject,id0187,crop,id0187_GTready_crop,id0187,original,id0187_GTready_original,0.0,0.20037393271923065,0.004686080850660801,0.0038502479437738657,0.09235678759914215,nan
clean,93,same_subject,id0187,crop,id0187_GTready_crop,id0187,remesh,id0187_GTready_remesh,0.0,0.27328789234161377,0.004963004030287266,0.003286300227046013,0.08877693864215506,nan
clean,94,same_subject,id0187,crop,id0187_GTready_crop,id0187,up60k,id0187_GTready_up60k,0.0,0.24168963730335236,0.006793506443500519,0.003723897971212864,0.09842516862162758,nan
clean,95,same_subject,id0187,down8k,id0187_GTready_down8k,id0187,noisy,id0187_GTready_noisy,0.0,0.19963732361793518,0.000792693579569459,0.00030173457344062626,0.08140428864574595,nan
clean,96,same_subject,id0187,down8k,id0187_GTready_down8k,id0187,original,id0187_GTready_original,0.0,0.1616174578666687,0.0010786565253511071,0.0007585724233649671,0.08582857353550102,nan
clean,97,same_subject,id0187,down8k,id0187_GTready_down8k,id0187,remesh,id0187_GTready_remesh,0.0,0.13848845660686493,0.0019282704452052712,0.0013155994238331914,0.08466335957831331,nan
clean,98,same_subject,id0187,down8k,id0187_GTready_down8k,id0187,up60k,id0187_GTready_up60k,0.0,0.06499866396188736,0.0004481179057620466,0.0003320196701679379,0.0712526137714394,nan
clean,99,same_subject,id0187,noisy,id0187_GTready_noisy,id0187,original,id0187_GTready_original,0.0,0.10378414392471313,0.00014342776557896286,0.0002935713273473084,0.08373783224413618,nan
clean,100,same_subject,id0187,noisy,id0187_GTready_noisy,id0187,remesh,id0187_GTready_remesh,0.0,0.24194063246250153,0.0006923605687916279,0.0005799408536404371,0.07823408571746218,nan
clean,101,same_subject,id0187,noisy,id0187_GTready_noisy,id0187,up60k,id0187_GTready_up60k,0.0,0.19097495079040527,0.000337708683218807,0.00028028362430632114,0.08458309400710001,nan
clean,102,same_subject,id0187,original,id0187_GTready_original,id0187,remesh,id0187_GTready_remesh,0.0,0.20991793274879456,0.0007292955415323377,0.0004984384286217391,0.07619673861133203,nan
clean,103,same_subject,id0187,original,id0187_GTready_original,id0187,up60k,id0187_GTready_up60k,0.0,0.1525145024061203,0.00041457489714957774,0.00012840576528105885,0.07966748346047454,nan
clean,104,same_subject,id0187,remesh,id0187_GTready_remesh,id0187,up60k,id0187_GTready_up60k,0.0,0.0959654375910759,0.0006682462990283966,0.0006141381454654038,0.0824353409174589,nan
clean,105,same_subject,id0267,crop,id0267_GTready_crop,id0267,down8k,id0267_GTready_down8k,0.0,0.26071569323539734,0.013846423476934433,0.016172684729099274,0.13961260079156457,nan
clean,106,same_subject,id0267,crop,id0267_GTready_crop,id0267,noisy,id0267_GTready_noisy,0.0,0.25203579664230347,0.008043136447668076,0.0072859786450862885,0.10960938620610011,nan
clean,107,same_subject,id0267,crop,id0267_GTready_crop,id0267,original,id0267_GTready_original,0.0,0.24877582490444183,0.008475123904645443,0.006944508757442236,0.12075937515901683,nan
clean,108,same_subject,id0267,crop,id0267_GTready_crop,id0267,remesh,id0267_GTready_remesh,0.0,0.30838626623153687,0.009448212571442127,0.01511088665574789,0.13152195974014802,nan
clean,109,same_subject,id0267,crop,id0267_GTready_crop,id0267,up60k,id0267_GTready_up60k,0.0,0.2773553729057312,0.011895805597305298,0.00801803544163704,0.11598968115906788,nan
clean,110,same_subject,id0267,down8k,id0267_GTready_down8k,id0267,noisy,id0267_GTready_noisy,0.0,0.1291736215353012,0.0007141034584492445,0.0006482070893980563,0.08255717967936971,nan
clean,111,same_subject,id0267,down8k,id0267_GTready_down8k,id0267,original,id0267_GTready_original,0.0,0.1165742352604866,0.001000967575237155,0.0005560880526900291,0.07191649685093472,nan
clean,112,same_subject,id0267,down8k,id0267_GTready_down8k,id0267,remesh,id0267_GTready_remesh,0.0,0.13915948569774628,0.001680587651208043,0.0013046028325334191,0.08433188755623909,nan
clean,113,same_subject,id0267,down8k,id0267_GTready_down8k,id0267,up60k,id0267_GTready_up60k,0.0,0.07130391150712967,0.0003319967945571989,0.0003996601444669068,0.07395079809184403,nan
clean,114,same_subject,id0267,noisy,id0267_GTready_noisy,id0267,original,id0267_GTready_original,0.0,0.04771710932254791,0.00015909514331724495,0.00017394406313542277,0.07863302631849353,nan
clean,115,same_subject,id0267,noisy,id0267_GTready_noisy,id0267,remesh,id0267_GTready_remesh,0.0,0.17636707425117493,0.0009216601029038429,0.0009121709736064076,0.07703972754923688,nan
clean,116,same_subject,id0267,noisy,id0267_GTready_noisy,id0267,up60k,id0267_GTready_up60k,0.0,0.13504353165626526,0.00046245602425187826,0.00021411584748420864,0.08098043644250755,nan
clean,117,same_subject,id0267,original,id0267_GTready_original,id0267,remesh,id0267_GTready_remesh,0.0,0.16919612884521484,0.0010463993530720472,0.0007845009677112103,0.07914820149948032,nan
clean,118,same_subject,id0267,original,id0267_GTready_original,id0267,up60k,id0267_GTready_up60k,0.0,0.1260007619857788,0.0006228405982255936,0.00011630688095465302,0.0803067044409658,nan
clean,119,same_subject,id0267,remesh,id0267_GTready_remesh,id0267,up60k,id0267_GTready_up60k,0.0,0.08800417929887772,0.0006797582609578967,0.0005943418946117163,0.07942388100436149,nan
clean,120,same_subject,id0456,crop,id0456_GTready_crop,id0456,down8k,id0456_GTready_down8k,0.0,0.23620659112930298,0.006801052950322628,0.006546603515744209,0.1025903422426889,nan
clean,121,same_subject,id0456,crop,id0456_GTready_crop,id0456,noisy,id0456_GTready_noisy,0.0,0.2030395120382309,0.0023072047624737024,0.0020284370984882116,0.09497370734617472,nan
clean,122,same_subject,id0456,crop,id0456_GTready_crop,id0456,original,id0456_GTready_original,0.0,0.20521427690982819,0.0021668917033821344,0.0025779488496482372,0.09250111400778216,nan
clean,123,same_subject,id0456,crop,id0456_GTready_crop,id0456,remesh,id0456_GTready_remesh,0.0,0.21000880002975464,0.002160643460229039,0.0009617485338822007,0.09290939812399784,nan
clean,124,same_subject,id0456,crop,id0456_GTready_crop,id0456,up60k,id0456_GTready_up60k,0.0,0.21587082743644714,0.004228036850690842,0.004240103531628847,0.10353367758502893,nan
clean,125,same_subject,id0456,down8k,id0456_GTready_down8k,id0456,noisy,id0456_GTready_noisy,0.0,0.14942462742328644,0.0014015291817486286,0.0005811541341245174,0.09480204777393843,nan
clean,126,same_subject,id0456,down8k,id0456_GTready_down8k,id0456,original,id0456_GTready_original,0.0,0.16178804636001587,0.0021929387003183365,0.0006338919047266245,0.09037615482192081,nan
clean,127,same_subject,id0456,down8k,id0456_GTready_down8k,id0456,remesh,id0456_GTready_remesh,0.0,0.1453532725572586,0.0030560800805687904,0.0024262110237032175,0.09335214719713705,nan
clean,128,same_subject,id0456,down8k,id0456_GTready_down8k,id0456,up60k,id0456_GTready_up60k,0.0,0.07463216036558151,0.0006366706220433116,0.0006126187508925796,0.0895291819856181,nan
clean,129,same_subject,id0456,noisy,id0456_GTready_noisy,id0456,original,id0456_GTready_original,0.0,0.05857419967651367,0.00020196448895148933,0.0002768384001683444,0.08482844044615254,nan
clean,130,same_subject,id0456,noisy,id0456_GTready_noisy,id0456,remesh,id0456_GTready_remesh,0.0,0.15492846071720123,0.0009461252484470606,0.0007623480632901192,0.08317528174226144,nan
clean,131,same_subject,id0456,noisy,id0456_GTready_noisy,id0456,up60k,id0456_GTready_up60k,0.0,0.1309972107410431,0.0005330560961738229,0.00037949308170937,0.08867227965755865,nan
clean,132,same_subject,id0456,original,id0456_GTready_original,id0456,remesh,id0456_GTready_remesh,0.0,0.15830262005329132,0.0009815621888265014,0.0006226964760571718,0.08851481564052163,nan
clean,133,same_subject,id0456,original,id0456_GTready_original,id0456,up60k,id0456_GTready_up60k,0.0,0.14234904944896698,0.0008635275298729539,0.00023516357759945095,0.07763994235446903,nan
clean,134,same_subject,id0456,remesh,id0456_GTready_remesh,id0456,up60k,id0456_GTready_up60k,0.0,0.09499972313642502,0.0011171397054567933,0.0008139117271639407,0.09064588648132658,nan
clean,135,same_subject,id0478,crop,id0478_GTready_crop,id0478,down8k,id0478_GTready_down8k,0.0,0.2763286530971527,0.012639177031815052,0.00929190218448639,0.1129139684471854,nan
clean,136,same_subject,id0478,crop,id0478_GTready_crop,id0478,noisy,id0478_GTready_noisy,0.0,0.2636464536190033,0.004730614833533764,0.003331972286105156,0.08907522406984064,nan
clean,137,same_subject,id0478,crop,id0478_GTready_crop,id0478,original,id0478_GTready_original,0.0,0.2369370013475418,0.005423284135758877,0.0038482043892145157,0.11142912390723306,nan
clean,138,same_subject,id0478,crop,id0478_GTready_crop,id0478,remesh,id0478_GTready_remesh,0.0,0.27717122435569763,0.006503614597022533,0.002802005736157298,0.101668951467518,nan
clean,139,same_subject,id0478,crop,id0478_GTready_crop,id0478,up60k,id0478_GTready_up60k,0.0,0.2763752043247223,0.009309071116149426,0.006216243375092745,0.10779023861298487,nan
clean,140,same_subject,id0478,down8k,id0478_GTready_down8k,id0478,noisy,id0478_GTready_noisy,0.0,0.18860512971878052,0.0017053000628948212,0.0007064156234264374,0.08073390416632599,nan
clean,141,same_subject,id0478,down8k,id0478_GTready_down8k,id0478,original,id0478_GTready_original,0.0,0.13927190005779266,0.0020421536173671484,0.002230641432106495,0.08973812381280429,nan
clean,142,same_subject,id0478,down8k,id0478_GTready_down8k,id0478,remesh,id0478_GTready_remesh,0.0,0.12482301145792007,0.0021515381522476673,0.002850400051102042,0.09091023496380338,nan
clean,143,same_subject,id0478,down8k,id0478_GTready_down8k,id0478,up60k,id0478_GTready_up60k,0.0,0.068495012819767,0.0005161893786862493,0.00038469923310913146,0.08049200063397312,nan
clean,144,same_subject,id0478,noisy,id0478_GTready_noisy,id0478,original,id0478_GTready_original,0.0,0.12302426993846893,0.00015083368634805083,0.00017529577598907053,0.08234187619915348,nan
clean,145,same_subject,id0478,noisy,id0478_GTready_noisy,id0478,remesh,id0478_GTready_remesh,0.0,0.18073417246341705,0.0006738602533005178,0.00031951337587088346,0.08336901349795492,nan
clean,146,same_subject,id0478,noisy,id0478_GTready_noisy,id0478,up60k,id0478_GTready_up60k,0.0,0.1835130900144577,0.0007275327225215733,0.0003106760559603572,0.07740304558399655,nan
clean,147,same_subject,id0478,original,id0478_GTready_original,id0478,remesh,id0478_GTready_remesh,0.0,0.14647747576236725,0.0007634804933331907,0.0002734865411184728,0.0864073158534977,nan
clean,148,same_subject,id0478,original,id0478_GTready_original,id0478,up60k,id0478_GTready_up60k,0.0,0.13420160114765167,0.0008619797881692648,0.0005088088801130652,0.09064579166953574,nan
